Customer ID,Age,Item Purchased,Purchase Amount (USD),Review Rating,Previous Purchases,Latitude,Longitude,product id,Date,Heure,Month,Product Name,Selling Price,Model Number,Image,Product Url,Is Amazon Seller,Sub Category,Shipping Weight (lbs),Length,Width,Height,Interaction type_purchase,Interaction type_view,Gender_Male,product_category_Clothing,product_category_Footwear,product_category_Outerwear,customer_category_Automotive,customer_category_Baby Products,customer_category_Beauty & Personal Care,"customer_category_Clothing, Shoes & Jewelry",customer_category_Electronics,customer_category_Grocery & Gourmet Food,customer_category_Health & Household,customer_category_Hobbies,customer_category_Home & Kitchen,customer_category_Musical Instruments,customer_category_Office Products,"customer_category_Patio, Lawn & Garden",customer_category_Pet Supplies,customer_category_Remote & App Controlled Vehicle Parts,customer_category_Remote & App Controlled Vehicles & Parts,customer_category_Sports & Outdoors,customer_category_Tools & Home Improvement,customer_category_Toys & Games,customer_category_Unknown,customer_category_Video Games,Location_Alaska,Location_Arizona,Location_Arkansas,Location_California,Location_Colorado,Location_Connecticut,Location_Delaware,Location_Florida,Location_Georgia,Location_Hawaii,Location_Idaho,Location_Illinois,Location_Indiana,Location_Iowa,Location_Kansas,Location_Kentucky,Location_Louisiana,Location_Maine,Location_Maryland,Location_Massachusetts,Location_Michigan,Location_Minnesota,Location_Mississippi,Location_Missouri,Location_Montana,Location_Nebraska,Location_Nevada,Location_New Hampshire,Location_New Jersey,Location_New Mexico,Location_New York,Location_North Carolina,Location_North Dakota,Location_Ohio,Location_Oklahoma,Location_Oregon,Location_Pennsylvania,Location_Rhode Island,Location_South Carolina,Location_South Dakota,Location_Tennessee,Location_Texas,Location_Utah,Location_Vermont,Location_Virginia,Location_Washington,Location_West Virginia,Location_Wisconsin,Location_Wyoming,Size_M,Size_S,Size_XL,Color_Black,Color_Blue,Color_Brown,Color_Charcoal,Color_Cyan,Color_Gold,Color_Gray,Color_Green,Color_Indigo,Color_Lavender,Color_Magenta,Color_Maroon,Color_Olive,Color_Orange,Color_Peach,Color_Pink,Color_Purple,Color_Red,Color_Silver,Color_Teal,Color_Turquoise,Color_Violet,Color_White,Color_Yellow,Season_Spring,Season_Summer,Season_Winter,Subscription Status_Yes,Shipping Type_Express,Shipping Type_Free Shipping,Shipping Type_Next Day Air,Shipping Type_Standard,Shipping Type_Store Pickup,Discount Applied_Yes,Promo Code Used_Yes,Payment Method_Cash,Payment Method_Credit Card,Payment Method_Debit Card,Payment Method_PayPal,Payment Method_Venmo,Frequency of Purchases_Bi-Weekly,Frequency of Purchases_Every 3 Months,Frequency of Purchases_Fortnightly,Frequency of Purchases_Monthly,Frequency of Purchases_Quarterly,Frequency of Purchases_Weekly
1644,38,Scarf,77,3.9,6,40.3736,-82.7755,77370fa61ccf868c03b3195b6a6cbf7d,2023-11-14,08:00:00,2023-11,"Dreamworks Dragons, Lightfury Deluxe Dragon with Lights & Sounds, for Kids Aged 4 & Up",19.99,20103513,https://images-na.ssl-images-amazon.com/images/I/51-xpNzfXLL.jpg|https://images-na.ssl-images-amazon.com/images/I/511Y0NbAi3L.jpg|https://images-na.ssl-images-amazon.com/images/I/316s2lz9TbL.jpg|https://images-na.ssl-images-amazon.com/images/I/31FVyUUB3yL.jpg|https://images-na.ssl-images-amazon.com/images/I/31JRecGYZYL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Dreamworks-Dragons-Lightfury-Deluxe-Dragon/dp/B07GT5MYVQ,Y,Unknown,14.4,4.8,14.0,12.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
1646,53,Scarf,36,2.8,36,40.3736,-82.7755,0060230165aa724806977225c15e2bb9,2023-11-16,08:00:00,2023-11,Rubie's Marvel Captain Marvel Child's Kree Costume Suit,9.3,700598,https://images-na.ssl-images-amazon.com/images/I/41LCCwkYhoL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Mukf6ZUsL.jpg|https://images-na.ssl-images-amazon.com/images/I/51LBcIUL3GL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Bf-G0%2BUjL.jpg|https://images-na.ssl-images-amazon.com/images/I/41WbfpVhUFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ZwQkLFwbL.jpg|https://images-na.ssl-images-amazon.com/images/I/51YD81VlRdL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Captain-Marvel-Costume-Medium-Black/dp/B07GMB7YR6,Y,Costumes,11.2,17.0,12.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0
1679,41,Pants,71,4.8,30,40.3736,-82.7755,ccee3cff4d0a571734121e047fb5692c,2023-12-19,08:00:00,2023-12,Confetti | Disney Tiana Enchanted Collection | Party Accessory | 12 Packs,5.44,365071,https://images-na.ssl-images-amazon.com/images/I/51aJA-ssMAL.jpg|https://images-na.ssl-images-amazon.com/images/I/51Y%2BTcBRSKL.jpg|https://images-na.ssl-images-amazon.com/images/I/419NR4XMqSL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Confetti-Disney-Enchanted-Collection-Accessory/dp/B077DS766Z,Y,Party Supplies,1.12,6.0,8.0,2.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1738,42,Jewelry,98,4.2,50,40.3736,-82.7755,d8987e6f80e36c540bbbaa5e2111385c,2023-02-14,10:00:00,2023-02,Blue Orange CooCoo,25.0,220,https://images-na.ssl-images-amazon.com/images/I/41%2B97bQnO1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51X6-stHcNL.jpg|https://images-na.ssl-images-amazon.com/images/I/512ifsz4NhL.jpg|https://images-na.ssl-images-amazon.com/images/I/51eIqmyMw%2BL.jpg|https://images-na.ssl-images-amazon.com/images/I/61Z0CXKSRWL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Blue-Orange-220-CooCoo/dp/B000EPJHO6,Y,Board Games,1.76,9.5,9.5,2.3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
1784,42,Handbag,49,3.3,30,40.3736,-82.7755,60974e2b09733809318676ee8dd90d10,2023-01-04,10:00:00,2023-01,Areaware Plywood Playing Cards,20.51,DCPC,https://images-na.ssl-images-amazon.com/images/I/51w8qSt67QL.jpg|https://images-na.ssl-images-amazon.com/images/I/31awcK3U%2BBL.jpg|https://images-na.ssl-images-amazon.com/images/I/41erC2eHkrL.jpg|https://images-na.ssl-images-amazon.com/images/I/51CJwkU3y7L.jpg|https://images-na.ssl-images-amazon.com/images/I/61sx-k9JMEL.jpg|https://images-na.ssl-images-amazon.com/images/I/31cmhJU-70L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Areaware-DCPC-Plywood-Playing-Cards/dp/B00LFU9ZPU,Y,Standard Playing Card Decks,10.4,4.0,1.8,6.5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2029,29,Shoes,84,3.7,10,40.3736,-82.7755,49e45b8fb8e2856566cb5d49e30f1f9a,2023-11-11,08:00:00,2023-11,CMON Queens Necklace Game,24.59,QN001,https://images-na.ssl-images-amazon.com/images/I/51b2uhZ5%2BqL.jpg|https://images-na.ssl-images-amazon.com/images/I/613gJ0R1ajL.jpg|https://images-na.ssl-images-amazon.com/images/I/511B%2BrLX7mL.jpg|https://images-na.ssl-images-amazon.com/images/I/31MAKpdHL6L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/CMON-QN001-Queens-Necklace-Game/dp/B016MLRKYE,Y,Games & Accessories,1.8,2.2,9.8,9.8,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2168,30,Skirt,48,4.9,33,40.3736,-82.7755,f0c827442b7845edfa0e519ac70e13f2,2023-03-28,10:00:00,2023-03,"GUND Sebastian Tuxedo Cat Stuffed Animal Plush Toy, 14""",24.6,4061316,https://images-na.ssl-images-amazon.com/images/I/41E0qIRzhqL.jpg|https://images-na.ssl-images-amazon.com/images/I/41Yye-RDOlL.jpg|https://images-na.ssl-images-amazon.com/images/I/41JQ026rlQL.jpg|https://images-na.ssl-images-amazon.com/images/I/41kRCOmjleL.jpg|https://images-na.ssl-images-amazon.com/images/I/41GI1-FKhkL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/GUND-4061316-Sebastian-Tuxedo-Stuffed/dp/B07CSL8LRC,Y,Stuffed Animals & Teddy Bears,7.2,4.0,9.0,4.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2202,39,Pants,25,4.9,10,40.3736,-82.7755,da14ddefdf097f574d3986962d6651aa,2023-01-05,10:00:00,2023-01,Corgi Diecast Fokker DR1 Dreidecker Manfred von Richthofen Special Edition 1:48 WWI Military Display Model AA38308,27.43,AA38308,https://images-na.ssl-images-amazon.com/images/I/51EzVYeVK5L.jpg|https://images-na.ssl-images-amazon.com/images/I/31ZM-eqPqlL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Corgi-Fokker-Dreidecker-Manfred-Richtofen/dp/B07BV4LF5W,Y,Beauty & Fashion,1.04,9.0,9.0,3.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2284,44,Handbag,45,4.1,34,40.3736,-82.7755,57afcd2f495f9fa8f9f6552e45f2930d,2023-07-22,10:00:00,2023-07,"White Mountain Puzzles First Kiss Jigsaw Puzzle, Multicolor",11.99,1377,https://images-na.ssl-images-amazon.com/images/I/61R-kSiFetL.jpg|https://images-na.ssl-images-amazon.com/images/I/61yxCJArwXL.jpg|https://images-na.ssl-images-amazon.com/images/I/517ukVJxsRL.jpg|https://images-na.ssl-images-amazon.com/images/I/51wPgKn8llL.jpg|https://images-na.ssl-images-amazon.com/images/I/510M1%2BtLZNL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/White-Mountain-Puzzles-Jigsaw-Multicolor/dp/B07DK3G7C9,Y,Floor Puzzles,1.69,10.0,12.0,2.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2481,61,Socks,91,2.9,7,40.3736,-82.7755,6f3ebd98abf8c04d1d47bac97d62aa41,2023-10-27,08:00:00,2023-10,Creative Converting Farmhouse Fun Printed Hanging Cutouts (3 Count),3.99,995506,https://images-na.ssl-images-amazon.com/images/I/41ZpIZon%2BeL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Creative-Converting-Farmhouse-Printed-Hanging/dp/B0130LE36M,Y,Party Supplies,1.6,8.2,7.2,0.2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2504,69,Boots,77,2.5,5,40.3736,-82.7755,414d401025eadfc02848200c496a9359,2023-11-19,08:00:00,2023-11,TeeTurtle Reversible T-Rex Mini - Purple Plush Toys,11.09,B07H48YPZ4,https://images-na.ssl-images-amazon.com/images/I/51nw67CdA-L.jpg|https://images-na.ssl-images-amazon.com/images/I/41dOFM1P1eL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/TeeTurtle-Reversible-T-Rex-Mini-Purple/dp/B07H48YPZ4,Y,Stuffed Animals & Plush Toys,2.88,4.5,5.0,5.0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
2621,27,Blouse,23,3.0,28,40.3736,-82.7755,91bcb6b951e83fd83b0b0eb7884a6b61,2023-03-14,10:00:00,2023-03,Ceaco Crowd Pleasers Collection by Jan Van Haasteren The Beach Puzzle (1000 Piece),25.5,3342-22,https://images-na.ssl-images-amazon.com/images/I/61kSzf1j5TL.jpg|https://images-na.ssl-images-amazon.com/images/I/71NezwD99vL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Ceaco-Pleasers-Collection-Haasteren-Puzzle/dp/B06XS1VQ1Q,Y,Jigsaw Puzzles,1.17,8.0,3.0,8.0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2659,52,Handbag,47,3.2,39,40.3736,-82.7755,66f565e6f9197704767ca57aba9f6102,2023-04-21,10:00:00,2023-04,Calico Critters Town Girl Series - Toy Poodle -,11.02,CC3028,https://images-na.ssl-images-amazon.com/images/I/51Q0xO5tZFL.jpg|https://images-na.ssl-images-amazon.com/images/I/51nllKTQfML.jpg|https://images-na.ssl-images-amazon.com/images/I/512Nw1tKMtL.jpg|https://images-na.ssl-images-amazon.com/images/I/515bZa7CePL.jpg|https://images-na.ssl-images-amazon.com/images/I/51B7n7KafTL.jpg|https://images-na.ssl-images-amazon.com/images/I/51pWLQNatkL.jpg|https://images-na.ssl-images-amazon.com/images/I/61mVmQ0p1hL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Calico-Critters-Town-Girl-Poodle/dp/B078HSMJ1D,Y,Unknown,1.6,3.1,2.0,5.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
2667,49,Sandals,95,4.1,14,40.3736,-82.7755,1d6e6c0e88492db9966dd45d8e02e0c4,2023-04-29,10:00:00,2023-04,Beistle CN070 Sweet 16 Confetti,5.98,CN070,https://images-na.ssl-images-amazon.com/images/I/61CY93MLmTL.jpg|https://images-na.ssl-images-amazon.com/images/I/31MBiGfRncL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Beistle-CN070-Sweet-16-Confetti/dp/B006UGXUOG,Y,Party Supplies,5.6,5.2,4.5,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0
2739,50,Sneakers,81,4.3,39,40.3736,-82.7755,0ba520f6cace956768129e99c57d8b22,2023-10-07,10:00:00,2023-10,"Pop The Pig Pop N Race, Kids Game",9.74,30199,https://images-na.ssl-images-amazon.com/images/I/51u4ghSwWGL.jpg|https://images-na.ssl-images-amazon.com/images/I/51mFbjpa5KL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Pop-Pig-Race-Kids-Game/dp/B07FN9XBW7,Y,Board Games,10.4,10.5,2.0,10.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
2747,39,Hoodie,25,3.7,21,40.3736,-82.7755,cfa126d7933c774be56800c5ba19f80d,2023-07-18,10:00:00,2023-07,Pandemic,34.23,ZM7101,https://images-na.ssl-images-amazon.com/images/I/512rDYNSk1L.jpg|https://images-na.ssl-images-amazon.com/images/I/51KuJUQd9YL.jpg|https://images-na.ssl-images-amazon.com/images/I/41oTLy3vEcL.jpg|https://images-na.ssl-images-amazon.com/images/I/61nLd3PUKKL.jpg|https://images-na.ssl-images-amazon.com/images/I/51y8EUg1vfL.jpg|https://images-na.ssl-images-amazon.com/images/I/61B73t39HrL.jpg|https://images-na.ssl-images-amazon.com/images/I/51lBy6RrgTL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Z-Man-Games-ZM7101-Pandemic/dp/B00A2HD40E,Y,Board Games,2.35,12.0,8.6,1.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0
2781,33,Boots,70,4.1,29,40.3736,-82.7755,47bcacfcc3f2f744e47e30ede7eaf549,2023-08-21,10:00:00,2023-08,"Star Cutouts | Gold | 9"" | Party Decor | 40 Ct.",28.22,192200.19,https://images-na.ssl-images-amazon.com/images/I/31zZdOw6AeL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Star-Cutouts-Gold-Party-Decor/dp/B07L8QFJNL,Y,Party Supplies,1.51,11.2,10.1,1.7,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
2842,19,Dress,33,3.0,31,40.3736,-82.7755,8768e97008796b0d3dc224a7a2e6d69e,2023-01-11,08:00:00,2023-01,Lauri Crepe Rubber Puzzles - Dinosaur,9.99,1967,https://images-na.ssl-images-amazon.com/images/I/51jGbsZg2uL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Lauri-Crepe-Rubber-Puzzles-Dinosaur/dp/B003ILWW0E,Y,Jigsaw Puzzles,11.2,12.0,10.2,0.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2844,51,Sweater,26,3.6,41,40.3736,-82.7755,c8a17a85dd35e9f7b2ab9bbd1dd1effa,2023-03-11,08:00:00,2023-03,"BePuzzled Original 3D Crystal Jigsaw Puzzle - Panda Bear & Baby Animal Assembly Brain Teaser, Fun Model Toy Gift Decoration for Adults & Kids Age 12 & Up, 50Piece (Level 1)",10.99,31083,https://images-na.ssl-images-amazon.com/images/I/51uHTqGC6-L.jpg|https://images-na.ssl-images-amazon.com/images/I/51xwW1y7S5L.jpg|https://images-na.ssl-images-amazon.com/images/I/61zGJoICNcL.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Bepuzzled-31083-Original-Crystal-Puzzle/dp/B07J31SJBC,Y,Brain Teasers,5.6,2.0,2.5,3.1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
2892,47,T-shirt,73,2.5,10,40.3736,-82.7755,040fd58ae9782d8b6d73ae83792ce056,2023-12-21,08:00:00,2023-12,"Franco Kids Bedding Super Soft Reversible Comforter, Twin/Full Size 72” x 86”, Batman",45.86,ML4828,https://images-na.ssl-images-amazon.com/images/I/41YaPK9C4kL.jpg|https://images-na.ssl-images-amazon.com/images/I/51yR-BhIVlL.jpg|https://images-na.ssl-images-amazon.com/images/I/51tOmIL0usL.jpg|https://images-na.ssl-images-amazon.com/images/I/51cMDzNAVEL.jpg|https://images-na.ssl-images-amazon.com/images/I/51ssb4APPyL.jpg|https://images-na.ssl-images-amazon.com/images/I/518JdXq5GML.jpg|https://images-na.ssl-images-amazon.com/images/I/41prMHO8g2L.jpg|https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/transparent-pixel.jpg,https://www.amazon.com/Warner-Bros-Microfiber-Reversible-Multi-Color/dp/B00U03T846,Y,Comforter Sets,4.6,86.0,72.0,3.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
